Unnamed: 0,Age_Group_18-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Gender_Female,Gender_Male,Avg_Transaction_Amount,Add_to_Cart,Browse,Login,Purchase,Label
1652,True,False,False,False,False,False,True,569.9455265968934,0,2,4,2,Fraud
1653,True,False,False,False,False,True,False,752.9299201922397,0,3,3,2,No Fraud
1654,False,True,False,False,False,False,True,672.506598631748,3,7,3,2,Fraud
1655,False,False,False,False,True,True,False,503.48270794534074,2,6,4,4,Fraud
1656,False,False,False,False,False,False,False,115.40312728494757,0,9,3,3,No Fraud
1657,False,False,True,False,False,False,False,154.40703908309618,1,3,1,5,No Fraud
1658,False,False,True,False,False,False,True,207.04719416845296,1,5,4,3,No Fraud
1659,False,False,False,True,False,True,False,408.9049775518272,0,9,1,2,No Fraud
1660,False,False,False,False,True,True,False,205.8881074004322,4,3,4,5,Fraud
1661,False,True,False,False,False,True,False,483.4740817563475,3,8,1,6,Fraud
1662,False,False,True,False,False,False,False,260.77779152702146,4,9,2,5,Fraud
1663,False,False,False,False,False,True,False,801.2495777735854,1,7,2,3,No Fraud
1664,True,False,False,False,False,True,False,884.3388550409941,1,6,3,4,Fraud
1665,False,True,False,False,False,True,False,450.6827571713582,3,6,4,1,No Fraud
1666,False,False,False,False,False,False,False,560.1985887840749,1,6,2,4,No Fraud
1667,False,False,False,False,False,True,False,958.1466174048475,2,5,4,4,No Fraud
1668,False,False,True,False,False,False,False,581.9569798137584,1,7,4,5,No Fraud
1669,False,False,True,False,False,False,True,995.5658942590824,4,7,1,2,No Fraud
1670,False,True,False,False,False,False,True,227.91789432284915,4,7,2,2,No Fraud
1671,False,False,False,True,False,False,False,876.0037785370286,2,3,3,5,No Fraud
1672,False,True,False,False,False,False,True,547.4827024056688,4,6,3,4,No Fraud
1673,False,False,False,False,True,True,False,120.44270012470133,4,9,3,3,Fraud
1674,True,False,False,False,False,True,False,975.0006472954136,4,9,4,6,No Fraud
1675,False,True,False,False,False,False,False,968.5431097690222,0,4,3,1,No Fraud
1676,False,True,False,False,False,True,False,444.9437561645984,2,9,4,4,No Fraud
1677,False,False,False,False,True,False,False,958.7278639773144,2,2,2,4,No Fraud
1678,False,True,False,False,False,True,False,226.90867801469116,1,8,4,1,Fraud
1679,False,False,False,False,False,True,False,712.099127008614,2,2,3,3,No Fraud
1680,False,False,False,False,False,False,True,272.7360881990511,3,5,2,1,No Fraud
1681,False,True,False,False,False,False,False,321.9825127013449,2,6,3,5,No Fraud
1682,False,False,False,False,True,False,True,801.4036934823448,3,2,4,1,No Fraud
1683,True,False,False,False,False,False,False,439.62227610876545,4,9,4,1,No Fraud
1684,False,False,False,True,False,False,True,106.41475254575906,3,6,3,4,No Fraud
1685,False,True,False,False,False,False,False,472.8145817760351,0,8,2,4,No Fraud
1686,True,False,False,False,False,False,True,305.2623885696635,4,4,4,2,Fraud
1687,False,False,True,False,False,True,False,714.9969222024621,3,3,1,1,No Fraud
1688,False,False,False,False,True,False,True,275.00382705115027,4,4,1,5,No Fraud
1689,False,False,False,True,False,True,False,858.0281755928281,0,1,1,2,Fraud
1690,False,True,False,False,False,False,True,340.38371089734784,4,1,1,6,Fraud
1691,True,False,False,False,False,True,False,453.7254324547123,4,8,3,1,No Fraud
1692,False,False,False,False,False,True,False,368.23317471738824,2,1,4,4,No Fraud
1693,False,False,False,False,True,True,False,679.5310130284292,1,5,2,5,No Fraud
1694,False,False,False,True,False,True,False,191.04718710375704,3,9,1,3,No Fraud
1695,False,True,False,False,False,False,False,530.2894354284197,1,3,3,2,No Fraud
1696,True,False,False,False,False,False,True,401.0093336935523,0,2,2,4,No Fraud
1697,False,True,False,False,False,False,False,895.7241669594832,0,5,3,3,No Fraud
1698,False,True,False,False,False,False,False,166.07088421695315,4,2,4,1,No Fraud
1699,False,False,False,True,False,False,True,846.7255584395692,1,1,1,5,No Fraud
1700,False,False,False,False,True,False,False,250.91242887691823,3,9,2,4,No Fraud
1701,False,True,False,False,False,False,False,179.71989393695964,3,9,2,4,Fraud
1702,True,False,False,False,False,False,True,282.0905723107072,4,1,3,5,No Fraud
1703,False,False,False,False,False,True,False,192.38768381062937,3,4,3,4,No Fraud
1704,False,False,True,False,False,False,False,568.885553381913,2,5,4,4,No Fraud
1705,True,False,False,False,False,True,False,989.3934576242032,1,2,2,1,No Fraud
1706,False,True,False,False,False,True,False,130.89461673183297,0,9,1,2,No Fraud
1707,False,True,False,False,False,False,False,515.0155143875152,3,9,1,3,No Fraud
1708,False,False,False,False,False,True,False,447.4632961970756,3,9,2,6,Fraud
1709,False,False,False,False,True,True,False,405.6457728217603,3,8,2,5,No Fraud
1710,False,True,False,False,False,True,False,398.67724939002477,4,6,4,3,No Fraud
1711,False,True,False,False,False,False,True,905.511480963816,0,1,1,5,No Fraud
1712,True,False,False,False,False,True,False,117.07853518756363,1,5,1,6,No Fraud
1713,False,False,False,False,False,True,False,797.4247486421245,3,8,3,5,Fraud
1714,False,False,False,False,False,True,False,327.63986092534753,2,4,3,4,No Fraud
1715,True,False,False,False,False,True,False,444.96595973581736,4,8,1,6,No Fraud
1716,False,False,False,False,False,False,False,478.13492156371996,1,6,2,6,Fraud
1717,False,False,False,False,False,False,True,374.2585786663691,3,1,2,1,No Fraud
1718,False,True,False,False,False,True,False,184.20297565185808,1,1,3,5,No Fraud
1719,False,False,False,False,False,False,False,202.8977639464913,4,3,2,6,No Fraud
1720,False,False,False,True,False,True,False,368.3180116743799,2,1,4,3,No Fraud
1721,False,False,False,False,False,True,False,839.6281475985255,3,4,2,2,No Fraud
1722,False,False,False,True,False,True,False,221.16488750867066,2,3,2,3,No Fraud
1723,False,False,True,False,False,False,False,768.3758498313376,4,7,2,6,Fraud
1724,False,True,False,False,False,False,True,359.98275648635894,2,9,3,1,No Fraud
1725,False,False,False,False,False,False,True,895.1184416008836,4,7,2,2,Fraud
1726,False,False,True,False,False,False,True,485.4956278605768,2,5,1,4,Fraud
1727,False,False,False,False,False,False,False,254.550981967638,1,1,3,3,Fraud
1728,False,False,False,False,False,False,True,987.2600050994592,1,5,2,3,Fraud
1729,False,False,True,False,False,False,False,258.9710673069204,4,1,2,6,Fraud
1730,True,False,False,False,False,False,False,610.8578391090425,1,6,4,5,No Fraud
1731,False,False,False,True,False,True,False,612.3578302865208,2,8,2,5,Fraud
1732,False,False,True,False,False,True,False,435.53210606000187,2,7,3,2,Fraud
1733,False,False,True,False,False,False,False,956.3397332942179,3,1,2,4,No Fraud
1734,False,True,False,False,False,False,True,859.4871061705585,4,8,3,5,No Fraud
1735,False,True,False,False,False,False,True,846.8376047544178,1,9,1,6,No Fraud
1736,True,False,False,False,False,True,False,976.7367418865301,4,2,2,3,Fraud
1737,False,False,True,False,False,False,False,511.39840437668516,1,1,3,2,No Fraud
1738,False,False,False,True,False,False,True,187.46719805802636,3,6,1,5,No Fraud
1739,False,False,False,False,False,False,False,788.9103329048144,2,4,3,5,No Fraud
1740,False,False,False,False,False,True,False,442.7313215067404,2,7,2,1,No Fraud
1741,False,False,False,True,False,False,True,271.3106366231665,0,3,3,2,No Fraud
1742,False,False,False,False,False,True,False,534.9226088982281,4,3,2,2,No Fraud
1743,False,False,False,False,False,True,False,933.147046150447,1,8,3,6,No Fraud
1744,False,False,False,False,False,False,True,254.22131711316555,0,7,1,4,Fraud
1745,False,False,False,False,False,True,False,863.8289337067677,4,5,2,5,No Fraud
1746,True,False,False,False,False,True,False,476.3844474536056,1,3,1,2,Fraud
1747,False,False,True,False,False,True,False,223.12178263282777,3,1,2,6,No Fraud
1748,False,False,False,True,False,True,False,863.5440735897907,4,3,3,4,No Fraud
1749,False,True,False,False,False,False,True,972.6583070722858,1,9,1,5,No Fraud
1750,False,True,False,False,False,True,False,362.14364425151047,2,1,2,3,No Fraud
1751,False,False,False,False,False,True,False,373.18258885786196,4,5,1,1,No Fraud
1752,True,False,False,False,False,False,False,451.49138473593985,1,4,4,4,No Fraud
1753,False,False,True,False,False,False,True,832.7173280147264,2,6,1,1,Fraud
1754,False,False,False,False,False,False,True,109.37547706554983,2,2,2,3,No Fraud
1755,True,False,False,False,False,False,False,301.56089656378094,0,4,3,2,No Fraud
1756,True,False,False,False,False,True,False,735.3098299956936,1,9,4,5,Fraud
1757,False,False,False,True,False,False,True,465.07550543697346,0,5,4,2,No Fraud
1758,False,True,False,False,False,False,True,397.2660606713148,0,8,4,1,No Fraud
1759,False,True,False,False,False,False,True,885.0546000118158,3,2,1,2,No Fraud
1760,False,False,False,False,False,True,False,925.6005281316154,0,9,2,2,No Fraud
1761,False,False,False,True,False,False,False,953.1875972495759,0,7,1,4,No Fraud
1762,False,False,False,False,False,True,False,345.29547938886697,3,7,4,6,No Fraud
1763,False,False,False,False,False,False,True,921.2613485851963,3,2,4,4,No Fraud
1764,True,False,False,False,False,False,True,763.26899925456,4,8,4,3,Fraud
1765,False,False,False,False,False,True,False,238.79327363972257,0,9,1,4,No Fraud
1766,False,False,False,False,False,False,True,649.2430254773893,2,5,4,4,No Fraud
1767,True,False,False,False,False,True,False,123.7013373762921,3,3,3,4,Fraud
1768,False,False,False,False,True,True,False,737.5403401937787,1,3,2,4,No Fraud
1769,False,False,False,False,True,True,False,760.2107703858445,4,6,4,6,No Fraud
1770,False,False,True,False,False,True,False,810.4046577354976,4,1,2,3,No Fraud
1771,True,False,False,False,False,False,True,255.27254871019142,0,9,1,4,No Fraud
1772,False,False,False,False,True,True,False,665.4249468527779,2,6,4,4,Fraud
1773,False,False,False,False,False,True,False,260.97101634488894,3,9,3,1,No Fraud
1774,False,True,False,False,False,True,False,951.9850750502582,1,3,4,4,No Fraud
1775,True,False,False,False,False,False,True,707.509623412751,0,3,3,3,Fraud
1776,False,False,True,False,False,False,True,185.79326320365016,2,7,3,6,No Fraud
1777,False,False,False,False,True,True,False,268.32900700524056,0,7,2,3,No Fraud
1778,False,False,False,False,True,True,False,697.1140883167731,0,4,2,2,No Fraud
1779,True,False,False,False,False,True,False,529.0034465436478,4,8,1,4,No Fraud
1780,False,False,False,False,False,True,False,762.6678995897906,1,2,3,5,No Fraud
1781,False,False,False,False,False,True,False,352.70991903309323,1,1,3,2,No Fraud
1782,False,False,False,False,True,True,False,692.1257831623692,1,1,2,3,Fraud
1783,False,False,False,False,False,True,False,259.26415122739513,1,2,1,2,Fraud
1784,False,True,False,False,False,False,True,589.3392370249298,3,6,2,5,No Fraud
1785,False,False,True,False,False,False,True,962.0196323949875,3,8,2,1,No Fraud
1786,False,False,True,False,False,True,False,665.4000090618878,1,3,1,5,No Fraud
1787,False,True,False,False,False,False,False,144.99425575442484,2,6,3,6,No Fraud
1788,False,False,False,False,False,True,False,989.8859239629642,3,8,3,6,No Fraud
1789,False,False,False,False,False,False,False,241.17969668397905,3,9,1,2,No Fraud
1790,False,False,True,False,False,True,False,746.2621924273946,2,8,3,4,No Fraud
1791,False,False,False,False,False,False,False,579.2770351577764,1,7,1,1,No Fraud
1792,False,False,False,True,False,False,False,364.92461902387345,0,4,1,6,Fraud
1793,False,False,False,False,True,False,False,259.5794368849382,3,3,2,5,No Fraud
1794,True,False,False,False,False,False,True,259.93212784904415,0,7,3,4,No Fraud
1795,False,False,False,False,False,False,False,872.5597130873444,0,1,3,5,Fraud
1796,False,False,False,False,True,True,False,885.6212627470811,2,7,1,3,No Fraud
1797,False,False,False,False,False,True,False,518.6309694622407,1,6,2,4,No Fraud
1798,False,False,False,False,False,True,False,193.2593166324765,0,3,2,3,No Fraud
1799,False,True,False,False,False,False,True,895.7485934621109,1,3,3,1,No Fraud
1800,False,False,False,False,False,True,False,538.3148375575802,4,2,4,1,No Fraud
1801,False,False,False,False,False,False,False,494.88618058022234,1,1,1,1,Fraud
1802,False,False,True,False,False,False,False,466.6213219938582,2,5,3,1,No Fraud
1803,True,False,False,False,False,False,True,428.5127564732851,2,7,3,3,Fraud
1804,False,False,False,False,False,False,True,573.4048632477347,4,7,4,3,No Fraud
1805,False,False,True,False,False,True,False,644.0871039505338,2,6,4,6,No Fraud
1806,False,False,False,False,False,False,True,519.7889832156603,1,6,2,2,No Fraud
1807,False,True,False,False,False,False,True,906.9833471095401,1,7,2,2,No Fraud
1808,True,False,False,False,False,False,True,385.8951056765476,1,8,2,3,No Fraud
1809,True,False,False,False,False,False,False,620.4806711081031,2,5,2,1,No Fraud
1810,False,False,True,False,False,False,True,369.9585281745867,1,1,1,2,No Fraud
1811,False,False,False,False,False,False,True,778.0150214132808,3,7,4,4,Fraud
1812,False,False,False,False,False,False,False,191.9089893954121,4,2,3,3,No Fraud
1813,False,False,False,True,False,True,False,269.8290971157993,3,5,2,4,No Fraud
1814,False,False,False,False,False,True,False,821.0812689342557,1,7,3,1,Fraud
1815,False,False,False,False,False,False,False,264.8778356975848,2,7,1,6,No Fraud
1816,False,False,False,False,False,False,False,663.1717115752662,4,9,2,3,No Fraud
1817,True,False,False,False,False,False,False,973.2191067137773,3,5,1,2,No Fraud
1818,False,True,False,False,False,True,False,570.6015523893692,1,6,2,6,No Fraud
1819,False,False,True,False,False,True,False,268.6568017060623,2,6,3,2,Fraud
1820,False,False,False,False,True,True,False,388.62194112337374,1,1,1,4,Fraud
1821,False,True,False,False,False,True,False,841.1122688088144,3,7,2,3,No Fraud
1822,False,False,False,False,False,True,False,416.49482180797634,3,7,3,6,Fraud
1823,False,False,False,False,False,True,False,751.1602231268322,4,4,3,1,No Fraud
1824,False,False,False,False,False,False,False,799.6150565956092,2,4,3,5,Fraud
1825,False,False,False,False,False,False,False,551.0645625206478,0,6,2,5,No Fraud
1826,False,False,False,False,False,True,False,804.8920459297501,1,3,3,6,Fraud
1827,False,False,False,False,False,True,False,385.212703985393,2,6,3,1,Fraud
1828,False,True,False,False,False,True,False,564.5436820447652,0,4,2,2,No Fraud
1829,False,False,False,False,False,True,False,717.9024375749265,2,8,1,5,No Fraud
1830,False,False,True,False,False,False,False,251.26583257394236,1,5,3,1,No Fraud
1831,True,False,False,False,False,True,False,346.2597706439707,1,8,2,6,No Fraud
1832,False,False,False,False,False,False,False,686.8329430542869,4,9,1,6,No Fraud
1833,False,False,True,False,False,False,True,689.824107846598,3,4,3,6,No Fraud
1834,False,False,True,False,False,True,False,543.9723818076811,3,1,2,4,No Fraud
1835,True,False,False,False,False,True,False,816.0268211039084,3,7,4,2,No Fraud
1836,False,False,True,False,False,True,False,533.849411804478,4,7,2,1,No Fraud
1837,False,False,True,False,False,True,False,893.19003887236,3,5,3,6,No Fraud
1838,False,True,False,False,False,True,False,762.3130877847509,2,5,1,4,No Fraud
1839,True,False,False,False,False,False,True,383.22537697300714,3,1,1,3,No Fraud
1840,False,False,False,False,False,False,False,455.7286076360999,3,3,1,5,No Fraud
1841,True,False,False,False,False,False,True,700.9180171928612,1,1,3,5,No Fraud
1842,False,False,True,False,False,True,False,905.0073569411421,4,7,3,5,Fraud
1843,False,False,False,False,True,True,False,260.83785943315786,4,5,1,1,No Fraud
1844,True,False,False,False,False,False,True,563.1971848677821,3,4,1,3,Fraud
1845,False,False,False,False,False,False,True,206.90597919193905,0,7,1,1,No Fraud
1846,False,True,False,False,False,True,False,351.5096397881181,1,9,1,6,No Fraud
1847,False,True,False,False,False,True,False,717.3832233639181,3,6,2,1,Fraud
1848,False,False,False,False,False,True,False,169.96117172334556,0,9,3,3,Fraud
1849,False,False,False,True,False,True,False,696.1227236999626,2,6,4,6,No Fraud
1850,True,False,False,False,False,True,False,910.7300088507674,1,9,1,6,No Fraud
1851,False,False,True,False,False,True,False,972.4332619166196,4,6,2,4,Fraud
1852,False,False,False,False,False,False,False,294.96898092296396,0,9,4,6,No Fraud
1853,True,False,False,False,False,False,False,774.0081609470883,3,3,4,2,No Fraud
1854,False,False,False,False,False,False,False,933.7334038349768,0,5,1,5,Fraud
1855,False,False,False,True,False,True,False,182.2323797644924,4,5,1,3,No Fraud
1856,False,False,False,True,False,True,False,472.62124764028476,2,8,2,4,Fraud
